name,address,city,state,zip,latitude,longitude,website,average_tuition,top10perc,top25perc,sfratio
University Of North Alabama,One Harrison Plaza,Florence,AL,35632,34.80658,-87.680999,www.una.edu,6.279,,,
University Of North Carolina At Asheville,One University Hts,Asheville,NC,28804,35.616618,-82.565259,www.unca.edu,5.56975,,,
University Of North Carolina At Chapel Hill,103 South Bldg Cb 9100,Chapel Hill,NC,27599,35.912165,-79.050969,www.unc.edu,7.42675,,,
University Of North Carolina At Charlotte,9201 University City Blvd,Charlotte,NC,28223,35.306834,-80.73579,www.uncc.edu,5.6395,,,
University Of North Carolina At Greensboro,1400 Spring Garden St,Greensboro,NC,27402,36.067503,-79.809844,www.uncg.edu,5.814,,,
University Of North Carolina At Pembroke,One University Drive,Pembroke,NC,28372,34.687231,-79.201895,www.uncp.edu,4.696,,,
University Of North Carolina Wilmington,601 South College Road,Wilmington,NC,28403,34.225223,-77.875527,www.uncw.edu,5.884,,,
University Of North Dakota,"264 Centennial Drive, Stop 8193",Grand Forks,ND,58202,47.921654,-97.071738,und.edu,7.197,,,
University Of North Florida,1 Unf Drive,Jacksonville,FL,32224,30.269313,-81.508308,www.unf.edu,5.781,,,
University Of North Texas,1501 W.Chestnut Ave.,Denton,TX,76203,33.210958,-97.151211,www.unt.edu,8.09925,,,
University Of Northern Colorado,Carter Hall - Rm 4000,Greeley,CO,80639,40.403178,-104.701721,www.unco.edu,6.5255,,,
University Of Northern Iowa,1227 W 27Th St,Cedar Falls,IA,50614,42.514923,-92.459703,www.uni.edu,7.4195,,,
University Of Notre Dame,400 Main Building,Notre Dame,IN,46556,41.699587,-86.237075,www.nd.edu,42.228,,,
University Of Oregon,110 Johnson Hall,Eugene,OR,97403,44.044515,-123.07398,www.uoregon.edu,9.013,,,
University Of Pennsylvania,34Th And Spruce Streets,Philadelphia,PA,19104,39.951002,-75.193618,www.upenn.edu,43.06,,,
University Of Pikeville,147 Sycamore St,Pikeville,KY,41501,37.481835,-82.520592,www.upike.edu,16.575,,,
University Of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue,Pittsburgh,PA,15260,40.442599,-79.954105,www.pitt.edu,16.1895,,,
University Of Portland,5000 N Willamette Blvd,Portland,OR,97203,45.571967,-122.725972,www.up.edu,36.338,,,
University Of Redlands,1200 E. Colton Ave,Redlands,CA,92373,34.064218,-117.163218,www.redlands.edu,38.3675,,,
University Of Rhode Island,"Green Hall, 35 Campus Avenue",Kingston,RI,2881,41.489334,-71.528708,www.uri.edu/,11.6855,,,
University Of Richmond,28 Westhampton Way,University Of Richmond,VA,23173,37.577399,-77.538797,www.richmond.edu,43.5775,,,
University Of Saint Francis-Fort Wayne,2701 Spring St,Fort Wayne,IN,46808,41.087772,-85.173694,www.sf.edu,24.095,,,
University Of Saint Joseph,1678 Asylum Avenue,West Hartford,CT,6117,41.783028,-72.730489,www.usj.edu,31.02075,,,
University Of Saint Mary,4100 S 4Th St Trafficway,Leavenworth,KS,66048,39.277308,-94.906935,www.stmary.edu,21.47,,,
University Of San Diego,5998 Alcala Park,San Diego,CA,92110,32.77142,-117.188721,www.sandiego.edu,39.329,,,
University Of San Francisco,2130 Fulton St,San Francisco,CA,94117,37.775564,-122.450977,www.usfca.edu/,38.2455,,,
University Of Science And Arts Of Oklahoma,17Th Street And Grand Avenue,Chickasha,OK,73018,35.031392,-97.95641,www.usao.edu,4.1685,,,
University Of Scranton,800 Linden Street,Scranton,PA,18510,41.40715,-75.658031,www.scranton.edu,36.6845,,,
University Of Sioux Falls,1101 W 22Nd St,Sioux Falls,SD,57105,43.531574,-96.738229,www.usiouxfalls.edu/,23.2575,,,
University Of South Alabama,307 N University Blvd,Mobile,AL,36688,30.695081,-88.18189,www.southalabama.edu,6.39,,,
University Of South Carolina-Aiken,471 University Pkwy,Aiken,SC,29801,33.574231,-81.767873,web.usca.edu,8.8765,,,
University Of South Carolina-Columbia,Columbia-Campus,Columbia,SC,29208,33.996677,-81.026916,www.sc.edu/,10.3145,,,
University Of South Carolina-Upstate,800 University Way,Spartanburg,SC,29303,34.996314,-81.970392,www.uscupstate.edu,9.732,,,
University Of South Dakota,414 E Clark St,Vermillion,SD,57069,42.784676,-96.926533,www.usd.edu,7.42425,,,
University Of South Florida-Main Campus,4202 East Fowler Ave,Tampa,FL,33620,28.056647,-82.415876,www.usf.edu,5.9355,,,
University Of Southern California,University Park,Los Angeles,CA,90089,34.021058,-118.283858,www.usc.edu/,43.65025,,,
University Of Southern Indiana,8600 University Blvd,Evansville,IN,47712,37.964249,-87.67779,www.usi.edu,6.19875,,,
University Of Southern Maine,96 Falmouth St,Portland,ME,4103,43.662251,-70.276073,www.usm.maine.edu,8.5335,,,
University Of Southern Mississippi,118 College Drive # 0001,Hattiesburg,MS,39406,31.327499,-89.33791,www.usm.edu,6.0915,,,
University Of St Francis,500 N Wilcox St,Joliet,IL,60435,41.532955,-88.09554,www.stfrancis.edu,26.392,,,
University Of St Thomas,3800 Montrose Blvd,Houston,TX,77006,29.736438,-95.393102,www.stthom.edu,32.91525,,,
University Of St Thomas,3800 Montrose Blvd,Houston,TX,77006,29.736438,-95.393102,www.stthom.edu,32.91525,,,
University Of The Cumberlands,6191 College Station Drive,Williamsburg,KY,40769,36.736489,-84.162375,www.ucumberlands.edu,18.5,,,
University Of The Incarnate Word,4301 Broadway,San Antonio,TX,78209,29.466529,-98.465177,www.uiw.edu,23.29,,,
University Of The Ozarks,415 N College Ave,Clarksville,AR,72830,35.477785,-93.467924,www.ozarks.edu,22.545,,,
University Of The Pacific,3601 Pacific Ave,Stockton,CA,95211,37.979767,-121.309238,www.pacific.edu,37.13,,,
University Of Toledo,2801 W Bancroft,Toledo,OH,43606,41.657246,-83.615936,www.utoledo.edu/,8.95725,,,
University Of Tulsa,800 South Tucker Drive,Tulsa,OK,74104,36.151887,-95.945175,www.utulsa.edu,32.054,,,
University Of Utah,"201 Presidents Circle, Room 203",Salt Lake City,UT,84112,40.762484,-111.846044,www.utah.edu,6.9075,,,
University Of Vermont,85 S Prospect St,Burlington,VT,5405,44.479262,-73.198128,www.uvm.edu,14.963,,,
University Of Virginia-Main Campus,1827 University Avenue,Charlottesville,VA,22903,38.033977,-78.511845,www.virginia.edu/,11.8745,,,
University Of Washington-Bothell Campus,18115 Campus Way Ne,Bothell,WA,98011,47.760718,-122.191454,www.uwb.edu,10.67,,,
University Of Washington-Seattle Campus,1400 Ne Campus Parkway,Seattle,WA,98195,47.655775,-122.310802,www.washington.edu,11.01375,,,
University Of Washington-Tacoma Campus,1900 Commerce St,Tacoma,WA,98402,47.244586,-122.438032,www.tacoma.uw.edu/,10.709,,,
University Of West Alabama,Station One,Livingston,AL,35470,32.59244,-88.186077,www.uwa.edu,7.1055,,,
University Of West Georgia,1601 Maple St,Carrollton,GA,30118,33.574421,-85.099007,www.westga.edu,5.626,,,
University Of Wisconsin-Eau Claire,105 Garfield Avenue,Eau Claire,WI,54702,44.798431,-91.500432,www.uwec.edu,8.1935,,,
University Of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,54311,44.531102,-87.920499,www.uwgb.edu,7.39475,,,
University Of Wisconsin-La Crosse,1725 State St,La Crosse,WI,54601,43.81539,-91.230125,www.uwlax.edu,8.4425,,,
University Of Wisconsin-Madison,500 Lincoln Dr,Madison,WI,53706,43.073858,-89.405356,www.wisc.edu,9.85725,,,
University Of Wisconsin-Milwaukee,2200 E Kenwood Blvd,Milwaukee,WI,53201,43.076848,-87.880488,www.uwm.edu,8.82675,,,
University Of Wisconsin-Oshkosh,800 Algoma Blvd,Oshkosh,WI,54901,44.024985,-88.549282,www.uwosh.edu,7.10675,,,
University Of Wisconsin-Parkside,900 Wood Rd,Kenosha,WI,53141,42.646074,-87.855407,www.uwp.edu,7.038,,,
University Of Wisconsin-Platteville,1 University Plz,Platteville,WI,53818,42.73423,-90.48792,www.uwplatt.edu,7.2065,,,
University Of Wisconsin-River Falls,410 S 3Rd St,River Falls,WI,54022,44.852462,-92.625112,www.uwrf.edu,7.39775,,,
University Of Wisconsin-Stevens Point,2100 Main St,Stevens Point,WI,54481,44.529582,-89.570934,www.uwsp.edu,7.26825,,,
University Of Wisconsin-Stout,712 S. Broadway St.,Menomonie,WI,54751,44.871765,-91.925269,www.uwstout.edu,8.63825,,,
University Of Wisconsin-Superior,Belknap & Catlin,Superior,WI,54880,46.717548,-92.089039,www.uwsuper.edu,7.6365,,,
University Of Wisconsin-Whitewater,800 W Main St,Whitewater,WI,53190,42.835563,-88.742368,www.uww.edu,7.28425,,,
University Of Wyoming,Corner Of Ninth And Ivinson,Laramie,WY,82071,41.311943,-105.57204,www.uwyo.edu,4.1835,,,
Upper Iowa University,605 Washington St,Fayette,IA,52142,42.839102,-91.799617,www.uiu.edu,23.6265,10,35,17.4
Ursinus College,601 E. Main St,Collegeville,PA,19426,40.194236,-75.458029,www.ursinus.edu,42.435,44,77,11.6
Ursuline College,2550 Lander Rd,Pepper Pike,OH,44124,41.496437,-81.464608,www.ursuline.edu,25.34,21,47,10.5
Utah State University,Old Main Hill,Logan,UT,84322,41.740748,-111.81391,www.usu.edu,5.68,,,
Utica College,1600 Burrstone Rd,Utica,NY,13502,43.095183,-75.272407,www.utica.edu/,30.9665,,,
Valdosta State University,1500 N Patterson St,Valdosta,GA,31698,30.849236,-83.289925,www.valdosta.edu,5.696,,,
Valley City State University,101 College St Sw,Valley City,ND,58072,46.919144,-98.001762,www.vcsu.edu,6.28075,5,27,14.9
Valley Forge Christian College,1401 Charlestown Road,Phoenixville,PA,19460,40.119096,-75.548848,www.vfcc.edu,17.86575,,,
Valparaiso University,Us Highway 30 And Sturdy Road,Valparaiso,IN,46383,41.463176,-87.045853,valpo.edu,31.588,49,81,14.2
Vanderbilt University,2101 West End Avenue,Nashville,TN,37240,36.14443,-86.804875,www.vanderbilt.edu,41.5895,71,92,5.8
Vanguard University Of Southern California,55 Fair Dr,Costa Mesa,CA,92626,33.662686,-117.900911,www.vanguard.edu,27.873,,,
Vassar College,124 Raymond Ave,Poughkeepsie,NY,12604,41.685105,-73.894345,www.vassar.edu,45.51375,53,87,9.7
Vaughn College Of Aeronautics And Technology,86-01 23Rd Avenue,Flushing,NY,11369,40.768348,-73.881721,www.vaughn.edu,18.9525,,,
Vermont Technical College,1 Main Street,Randolph Center,VT,5061,43.939321,-72.605179,www.vtc.edu,11.90175,,,
Villanova University,800 Lancaster Avenue,Villanova,PA,19085,40.035772,-75.340222,www.villanova.edu,42.0525,30,68,13.4
Virginia Commonwealth University,910 W Franklin St,Richmond,VA,23284,37.547631,-77.453597,www.vcu.edu/,10.0555,18,45,8.7
Virginia Military Institute,Vmi Parade,Lexington,VA,24450,37.790757,-79.435249,www.vmi.edu,13.419,,,
Virginia Polytechnic Institute And State University,222 Burruss Hall,Blacksburg,VA,24061,37.229906,-80.419988,www.vt.edu,10.5865,,,
Virginia State University,1 Hayden Drive,Petersburg,VA,23806,37.236453,-77.419886,www.vsu.edu,7.216,2,30,16
Virginia Union University,1500 N Lombardy St,Richmond,VA,23220,37.561145,-77.450392,www.vuu.edu,14.755,19,59,13.7
Virginia Wesleyan College,1584 Wesleyan Dr,Norfolk,VA,23502,36.868417,-76.18606,www.vwc.edu,30.429,20,49,15.7
Viterbo University,900 Viterbo Drive,La Crosse,WI,54601,43.802291,-91.244095,www.viterbo.edu,22.18,,,
Wagner College,One Campus Rd,Staten Island,NY,10301,40.615003,-74.09573,www.wagner.edu,36.67,10,44,13.2
Walla Walla University,204 S College Ave,College Place,WA,99324,46.047,-118.389771,www.wallawalla.edu,24.40725,,,
Walsh University,2020 East Maple St,North Canton,OH,44720,40.873295,-81.36911,www.walsh.edu,24.17625,27,92,11.3
Warner University,13895 Hwy 27,Lake Wales,FL,33859,27.825751,-81.599972,www.warner.edu,17.1375,,,
Wartburg College,100 Wartburg Blvd.,Waverly,IA,50677,42.727629,-92.480933,www.wartburg.edu,31.7425,34,66,12.4
Washington And Lee University,204 West Washington Street,Lexington,VA,24450,37.788974,-79.442869,www.wlu.edu/,42.54575,,,
Washington College,300 Washington Ave,Chestertown,MD,21620,39.217329,-76.06878,www.washcoll.edu,39.086,31,60,11.2
Washington State University,French Administration Building,Pullman,WA,99164,46.730448,-117.158168,wsu.edu/,11.22875,31,70,16.9
Washington University In St Louis,One Brookings Drive,Saint Louis,MO,63130,38.648125,-90.311639,www.wustl.edu,42.72675,,,
Wayland Baptist University,1900 W 7Th St.,Plainview,TX,79072,34.18673,-101.725728,www.wbu.edu,11.6415,,,
Wayne State University,656 West Kirby Street,Detroit,MI,48202,42.35861,-83.072864,www.wayne.edu,10.02975,,,
Waynesburg University,51 W College St,Waynesburg,PA,15370,39.899419,-80.18727,www.waynesburg.edu,19.4625,,,
Webber International University,1201 N Scenic Hwy,Babson Park,FL,33827,27.838798,-81.532325,www.webber.edu,19.97,,,
Webster University,470 E Lockwood Ave.,Saint Louis,MO,63119,38.589269,-90.345654,www.webster.edu,22.7445,17,44,20.6
Wentworth Institute Of Technology,550 Huntington Ave,Boston,MA,2115,42.336632,-71.094983,www.wit.edu,26.2945,,,
Wesley College,120 N State St,Dover,DE,19901,39.163012,-75.527234,www.wesley.edu,22.03175,10,25,14.4
Wesleyan College,4760 Forsyth Rd,Macon,GA,31210,32.874565,-83.715202,www.wesleyancollege.edu,18.81875,,,
Wesleyan University,237 High St,Middletown,CT,6459,41.55678,-72.656755,www.wesleyan.edu,44.8825,60,86,12.1
West Chester University Of Pennsylvania,University Avenue And High Street,West Chester,PA,19383,39.951958,-75.598505,www.wcupa.edu,8.356,,,
West Liberty University,208 University Drive,West Liberty,WV,26074,40.164417,-80.602256,www.westliberty.edu/,5.4755,,,
West Texas A & M University,2501 4Th Ave,Canyon,TX,79016,34.981564,-101.915759,www.wtamu.edu,6.1625,,,
West Virginia State University,Rte 25,Institute,WV,25112,38.379002,-81.76802,www.wvstateu.edu,5.209,,,
West Virginia University,"Stewart Hall, 1500 University Avenue",Morgantown,WV,26506,39.63468,-79.953926,www.wvu.edu/,5.9065,,,
West Virginia Wesleyan College,59 College Ave,Buckhannon,WV,26201,38.990476,-80.217094,www.wvwc.edu,25.3855,28,55,16.4
Western Carolina University,Highway 107,Cullowhee,NC,28723,35.310515,-83.184156,www.wcu.edu,5.67525,11,31,14.6
Western Illinois University,1 University Circle,Macomb,IL,61455,40.464949,-90.684744,www.wiu.edu,10.95425,,,
Western Kentucky University,1906 College Heights Blvd,Bowling Green,KY,42101,36.985718,-86.455898,www.wku.edu,8.2095,,,
Western Michigan University,1903 West Michigan Avenue,Kalamazoo,MI,49008,42.280799,-85.613482,www.wmich.edu,9.73725,24,53,24.7
Western New England University,1215 Wilbraham Rd,Springfield,MA,1119,42.115837,-72.518789,www.wne.edu,31.397,,,
Western Oregon University,345 North Monmouth Ave,Monmouth,OR,97361,44.852235,-123.238309,www.wou.edu,8.16225,,,
Western State Colorado University,600 N Adams,Gunnison,CO,81231,38.547421,-106.91971,www.western.edu,6.01,,,
Western Washington University,516 High Street,Bellingham,WA,98225,48.737379,-122.485016,www.wwu.edu,8.0705,30,71,22.7
Westfield State University,577 Western Ave,Westfield,MA,1086,42.131589,-72.795673,www.westfield.ma.edu/student-consumer-information,8.077,,,
Westminster College,1840 South 1300 East,Salt Lake City,UT,84105,40.731981,-111.855565,www.westminstercollege.edu,20.715,29,58,12.5
Westminster College,1840 South 1300 East,Salt Lake City,UT,84105,40.731981,-111.855565,www.westminstercollege.edu,20.715,29,58,12.5
Westminster College,1840 South 1300 East,Salt Lake City,UT,84105,40.731981,-111.855565,www.westminstercollege.edu,20.715,29,58,12.5
Westmont College,955 La Paz Rd,Santa Barbara,CA,93108,34.449474,-119.662227,www.westmont.edu,36.41,42,72,14.9
Wheaton College,26 E Main St,Norton,MA,2766,41.966813,-71.184167,www.wheatoncollege.edu,29.385,,,
Wheeling Jesuit University,316 Washington Ave,Wheeling,WV,26003,40.070873,-80.690804,www.wju.edu,26.21,,,
Wheelock College,200 The Riverway,Boston,MA,2215,42.342503,-71.10582,www.wheelock.edu,30.4575,,,
Whitman College,345 Boyer Ave,Walla Walla,WA,99362,46.071488,-118.329714,www.whitman.edu,41.21775,45,77,10.5
Whittier College,13406 E Philadelphia Street,Whittier,CA,90601,33.977625,-118.028402,www.whittier.edu,37.8775,35,63,13.6
Wichita State University,1845 N. Fairmount,Wichita,KS,67260,37.716306,-97.297375,www.wichita.edu,6.35325,,,
Widener University-Main Campus,One University Place,Chester,PA,19013,39.86196,-75.357393,www.widener.edu,35.6105,,,
Wilkes University,84 West South Street,Wilkes-Barre,PA,18766,41.244958,-75.888495,www.wilkes.edu,28.766,15,36,13.3
Willamette University,900 State St,Salem,OR,97301,44.935457,-123.030537,www.willamette.edu,39.888,49,80,13.3
William Carey University,498 Tuscan Ave,Hattiesburg,MS,39401,31.305264,-89.291815,www.wmcarey.edu,10.4625,,,
William Paterson University Of New Jersey,300 Pompton Rd,Wayne,NJ,7470,40.946256,-74.199465,www.wpunj.edu,11.5785,,,
William Peace University,15 E Peace St,Raleigh,NC,27604,35.789105,-78.636793,www.peace.edu,24.736,,,
William Penn University,201 Trueblood Ave,Oskaloosa,IA,52577,41.308868,-92.648348,www.wmpenn.edu,22.0935,,,
William Woods University,One University Avenue,Fulton,MO,65251,38.859084,-91.95034,www.williamwoods.edu,19.375,17,39,12.9
Williams Baptist College,60 W Fulbright Avenue,Walnut Ridge,AR,72476,36.125618,-90.940262,www.wbcoll.edu,12.885,,,
Williams College,880 Main St,Williamstown,MA,1267,42.711355,-73.205745,www.williams.edu,44.036,81,96,9
Wilmington College,1870 Quaker Way,Wilmington,OH,45177,39.441097,-83.817271,www.wilmington.edu,27.116,,,
Wilson College,1015 Philadelphia Ave,Chambersburg,PA,17201,39.949508,-77.651984,www.wilson.edu,29.0725,16,50,8.3
Wingate University,220 North Camden Road,Wingate,NC,28174,34.98672,-80.443742,www.wingate.edu,23.05125,,,
Winona State University,8Th And Johnson St,Winona,MN,55987,44.046572,-91.64447,www.winona.edu,8.545,20,45,20.2
Winston-Salem State University,601 Martin Luther King Jr Dr,Winston-Salem,NC,27110,36.089554,-80.225033,www.wssu.edu,4.77025,,,
Winthrop University,701 Oakland Ave,Rock Hill,SC,29733,34.938394,-81.029884,www.winthrop.edu,12.942,24,61,12.8
Wisconsin Lutheran College,8800 W Bluemound Rd,Milwaukee,WI,53226,43.036943,-88.022718,www.wlc.edu,23.295,17,41,8.5
Wittenberg University,Ward St At N Wittenberg Ave,Springfield,OH,45504,39.934794,-83.813911,www.wittenberg.edu,36.9795,42,68,12.8
Wofford College,429 N Church St,Spartanburg,SC,29303,34.957887,-81.934826,www.wofford.edu,33.7425,51,83,15.3
Woodbury University,7500 Glenoaks Blvd,Burbank,CA,91510,34.208522,-118.341101,woodbury.edu/,30.93,,,
Worcester State University,486 Chandler St,Worcester,MA,1602,42.267534,-71.844019,www.worcester.edu,7.7805,,,
Xavier University,3800 Victory Parkway,Cincinnati,OH,45207,39.149291,-84.477648,www.xavier.edu,31.55,24,47,13.3
Xavier University Of Louisiana,One Drexel Drive,New Orleans,LA,70125,29.964162,-90.107307,www.xula.edu,18.565,,,
Yeshiva University,500 W 185Th St,New York,NY,10033,40.8508,-73.928541,www.yu.edu,35.5875,,,
York College,1125 E 8Th St,York,NE,68467,40.867453,-97.579285,www.york.edu/,15.3745,,,
York College Pennsylvania,441 Country Club Rd,York,PA,17403,39.947576,-76.728668,www.ycp.edu,16.1375,,,
